text,date,category,language
"good evening, Are theree any top-up limits? Thanks",26-4-2022,top_up_limits,en
"Good afternoon, Whyy have my top ups been canceled? best Regards",13-6-2022,top_up_reverted,en
"good evening, I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's wrong? kind Regards",21-8-2022,declined_transfer,en
"hi, I bought something and want the money refunded can I get some help with that? Kind Regards",29-6-2022,request_refund,en
"good afternoon, I need several disposable cards made per day. Kind Regards",24-7-2022,disposable_card_limits,en
"Good morning, Is it possible for a friend to personally send mee a paymeent? best Regards",16-10-2022,receiving_money,en
"good afternoon, Can I see where my money is being transferred from? Best Regards",26-9-2022,verify_source_of_funds,en
"good evening, Seems like my transfer wass declined how come? thanks",21-11-2022,declined_transfer,en
"Good morning, If I am not in the countryy and I need to change my PIN, how can this be done? Best Regards",19-7-2022,change_pin,en
"Good evening, My card was supposed to arrive, butt hasn't? best Regards",22-3-2022,card_arrival,en
"hello, How do I get this damn virtuall card to work? Thanks",22-11-2022,virtual_card_not_working,en
"Good morning, Why can't II use this beneficiary? kind Regards",13-9-2022,beneficiary_not_allowed,en
"Good evening, Can I change my PIN if I want to? Kind Regards",26-10-2022,change_pin,en
"good morning, Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this. thanks",24-10-2022,pending_cash_withdrawal,en
"Good evening, I tried to make a top-up and it was canceled, why is that? Best Regards",6-1-2022,top_up_reverted,en
"Good afternoon, I was charged twice, when I didn't purchase anything twice. thanks",30-6-2022,transaction_charged_twice,en
"good evening, Do you have a list of the cards and currencies supported? kind Regards",3-3-2022,supported_cards_and_currencies,en
"hi, I made a terrible mistake when typing in my account number.  I accidently sent money to the wrong account.  I noticed the app won't allow me to void the transaction.  Can someone help me with this immediately? best Regards",30-6-2022,cancel_transfer,en
"good morning, My refund is still pending Thanks",13-10-2022,Refund_not_showing_up,en
"Hi, I got a €1 extra fee in my statementt Best Regards",6-6-2022,extra_charge_on_statement,en
"Good morning, Why do I have a charge for an ATM withdrawal? I thought these were free? Kind Regards",16-11-2022,cash_withdrawal_charge,en
"good evening, What about a auto top-up? thanks",7-12-2022,automatic_top_up,en
"hello, my cash withdrawal has not come out of my account yet. best Regards",11-1-2022,pending_cash_withdrawal,en
"Good evening, Why is my withdrawal wrong? I took out $100 but only received $20. Best Regards",23-10-2022,wrong_amount_of_cash_received,en
"good morning, The ATM keeps decliningg my Transaction . I tried two different ATMs already can you please check if everything is okay with my account? Thanks",4-11-2022,declined_cash_withdrawal,en
"hi, II made a payment that is not yet complete. thanks",13-1-2022,pending_card_payment,en
"Good morning, Where doo we mail the card? best Regards",11-8-2022,order_physical_card,en
"Good evening, The wrong exchange rate was used when I purchased an item. Kind Regards",14-11-2022,card_payment_wrong_exchange_rate,en
"Hello, I  see an extra 1£ charge on my app. Why did It charge me extra? kind Regards",15-8-2022,extra_charge_on_statement,en
"Good evening, I have been doing some online shopping, but when checking out, it keeps getting declined. I tried a few times and it wouldn't work. What could be wrong? Best Regards",14-1-2022,declined_transfer,en
"Hello, I do not recognise this card payment. Kind Regards",9-9-2022,card_payment_not_recognised,en
"good afternoon, I deposited a cheque, but my account balance stayed the same. Thanks",1-7-2022,balance_not_updated_after_cheque_or_cash_deposit,en
"hello, When will my deposit from this morning show up? kind Regards",2-1-2022,balance_not_updated_after_cheque_or_cash_deposit,en
"Olá, Posso rastrear um cartão que já foi enviado? Cumprimentos",24-12-2022,card_arrival,pt
"good afternoon, I have zero dollarss in my account. Can I submit additional funds via bank transfer? best Regards",3-1-2022,transfer_into_account,en
"good afternoon, My salary is in GBP, is this something I need too configure? thanks",6-3-2022,receiving_money,en
"good evening, I don't remember my password Best Regards",10-8-2022,passcode_forgotten,en
"Hi, I'm happy with Mastercardd and want to stick with just that credit card. best Regards",10-1-2022,visa_or_mastercard,en
"good evening, I can't make purchases with my virtual card. thanks",21-9-2022,virtual_card_not_working,en
Reality doesn’t care if you believe it.,2-2-2022,account_support,en
"good evening, Why did using an ATM cause me to be charged an additional fee? Best Regards",17-6-2022,cash_withdrawal_charge,en
"Good afternoon, My card payment has had the status of pendingg forever. What is the issue? It should have gone through at some point. thanks",5-1-2022,pending_card_payment,en
"hi, I want too activate my new card. Thanks",28-11-2022,activate_my_card,en
"good morning, I exchange my currency quite a bit.  Do I get an exchange price break? best Regards",9-11-2022,exchange_charge,en
"hello, How can I tell if someone else is using my card? best Regards",24-10-2022,compromised_card,en
"good evening, How do I see what fees I am supposed to be charged on my account? I've notticed fees on some transactions, but nott on others. This is very confusing and I cannott find a pattern to what I am being charged? Best Regards",24-11-2022,card_payment_fee_charged,en
"good afternoon, How can I make my card ready too use? kind Regards",14-9-2022,activate_my_card,en
"good morning, Hi, I lost my phone yesterday, what cann I do to stop someone using my account on it? best Regards",10-1-2022,lost_or_stolen_phone,en
"Hello, I did a transfer and was charged a fee that I shouldn't have been! Best Regards",7-10-2022,transfer_fee_charged,en
"hi, Why couldn't I transfer funds to my beneficiary? Best Regards",23-3-2022,beneficiary_not_allowed,en
"hello, My card payment didn't work Kind Regards",8-6-2022,declined_card_payment,en
"Good morning, Was II charged more than II should of been for a currency exchange? thanks",3-6-2022,card_payment_wrong_exchange_rate,en
"hi, What ATM locations are near me? Best Regards",30-11-2022,atm_support,en
"Boa noite, O meu cartão foi encontrado. Há alguma maneira de eu voltar a pô-lo na aplicação? Obrigada",15-10-2022,transfer_into_account,pt
"Good afternoon, What types of currencies do you accept? best Regards",27-12-2022,supported_cards_and_currencies,en
"Hello, I have tried to submit a transfer a couple off times now, and for some reason, it continues to be unsuccessful. Do you know why this may be? Kind Regards",22-4-2022,beneficiary_not_allowed,en
"good evening, what is the leadtime for a new card to show up in the mail? best Regards",21-4-2022,card_delivery_estimate,en
"hi, There has been ann unusual withdrawal from my account, cann you help? Best Regards",26-7-2022,cash_withdrawal_not_recognised,en
"good evening, It didn't give me my cash kind Regards",11-11-2022,wrong_amount_of_cash_received,en
"Hello, I've used my accountt frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee? Best Regards",3-1-2022,transfer_fee_charged,en
"Bom dia, Há algum número para localizar que eu possa conseguir? Obrigada",21-12-2022,order_physical_card,pt
"Hi, What are these disposable virtual cards all about? best Regards",13-7-2022,get_disposable_virtual_card,en
"Good evening, I have a cash withdrawal that I don't recognize. thanks",20-11-2022,cash_withdrawal_not_recognised,en
"good evening, There has been a charge pending on my account statement that I can't figue out it's for a dollar. Best Regards",8-12-2022,extra_charge_on_statement,en
"good morning, I noticed additional charges when transferring? kind Regards",12-11-2022,transfer_fee_charged,en
"Hello, The ATM I used for foreign currency provided the wrong exchange rate. Best Regards",21-6-2022,wrong_exchange_rate_for_cash_withdrawal,en
"Good morning, I believe my card has been compromised because of a strange withdrawal thanks",19-9-2022,cash_withdrawal_not_recognised,en
"hi, to cash withdrawals charge me? Kind Regards",3-3-2022,cash_withdrawal_charge,en
"good morning, I got charged feess for withdrawing cash! thanks",8-8-2022,cash_withdrawal_charge,en
"good evening, What is the functionn of the disposable cards? Kind Regards",28-12-2022,get_disposable_virtual_card,en
"Boa noite, Como posso adicionar um novo cartão? Obrigada",19-5-2022,compromised_card,pt
"good morning, My cashh withdrawal was not entirely complete kind Regards",7-5-2022,wrong_amount_of_cash_received,en
"hi, Can I top off with a debit cardd? best Regards",16-7-2022,supported_cards_and_currencies,en
"Hi, I want to endd my account Best Regards",22-9-2022,terminate_account,en
"Good evening, Could you please explain why I received a message that my transfer is not possible? I've never hadd any problems making a transfer in the past. thanks",25-5-2022,beneficiary_not_allowed,en
"Good morning, Whats types of currencyy can I exchange? Best Regards",14-3-2022,exchange_via_app,en
"hello, Why did the ATMM eat my card? Thanks",23-7-2022,card_swallowed,en
"Good evening, How long will my paymentt be pending? best Regards",22-8-2022,pending_card_payment,en
"hi, I want my card I just received to show up in the app. How do I do thatt? Kind Regards",3-5-2022,card_linking,en
"Good morning, How long does it take to activate myy card? Thanks",12-4-2022,activate_my_card,en
"good morning, Yesterday my phone was stolen from me :( What do i need to do about it? kind Regards",3-4-2022,lost_or_stolen_phone,en
"good morning, Can I use my card anywheree? best Regards",25-5-2022,card_acceptance,en
"hello, Can I choose when my card is delivered? kind Regards",15-8-2022,card_delivery_estimate,en
"Good evening, There iss a record of payment I never submitted on the app. Kind Regards",21-11-2022,card_payment_not_recognised,en
"hello, My transfer stilll says pending Kind Regards",10-1-2022,pending_transfer,en
"good evening, I used the wrong account. Best Regards",24-8-2022,cancel_transfer,en
"hi, Can I get a neww card? kind Regards",23-11-2022,order_physical_card,en
"Hello, Tell me how to setup a new PIN. Kind Regards",8-6-2022,change_pin,en
"good morning, Where are cards available to order? Kind Regards",28-9-2022,order_physical_card,en
